,Customer Type,Type of Travel,satisfaction,Gender,Class,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
13628,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,36.0,201.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,1.0,2.0,2.0,8.0,2.0
13629,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,24.0,907.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,2.0,0.0,0.0
13630,Loyal Customer,Business travel,neutral or dissatisfied,Female,Eco Plus,44.0,1990.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,10.0
13631,Loyal Customer,Business travel,satisfied,Male,Business,57.0,1167.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0
13632,Loyal Customer,Business travel,satisfied,Male,Business,43.0,3009.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,55.0,54.0
13633,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,22.0,607.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0
13634,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,68.0,2384.0,2.0,4.0,2.0,1.0,5.0,4.0,4.0,1.0,2.0,1.0,5.0,1.0,3.0,0.0,0.0
13635,Loyal Customer,Business travel,satisfied,Female,Business,53.0,1898.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,23.0,8.0
13636,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,32.0,399.0,2.0,0.0,2.0,5.0,3.0,2.0,3.0,3.0,5.0,2.0,5.0,1.0,3.0,0.0,0.0
13637,disloyal Customer,Business travel,satisfied,Female,Business,21.0,189.0,5.0,0.0,4.0,2.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0,0.0,0.0
13638,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,31.0,196.0,1.0,5.0,0.0,4.0,2.0,0.0,2.0,2.0,5.0,4.0,5.0,5.0,2.0,0.0,0.0
13639,Loyal Customer,Business travel,satisfied,Male,Business,19.0,1984.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,27.0,33.0
13640,Loyal Customer,Personal Travel,satisfied,Male,Eco,22.0,303.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,0.0,0.0
13641,disloyal Customer,Business travel,satisfied,Male,Business,45.0,697.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0
13642,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,32.0,481.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,0.0,0.0
13643,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,50.0,106.0,2.0,4.0,0.0,5.0,2.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0
13644,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,20.0,836.0,3.0,3.0,3.0,1.0,5.0,3.0,4.0,5.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0
13645,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,8.0,1956.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,36.0,38.0
13646,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco Plus,35.0,1121.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,0.0,0.0
13647,Loyal Customer,Business travel,satisfied,Female,Business,49.0,2771.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0
13648,Loyal Customer,Business travel,satisfied,Male,Business,44.0,1754.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
13649,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,31.0,2454.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,5.0,2.0,6.0,0.0
13650,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Business,65.0,257.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,5.0,2.0,3.0,3.0,5.0,5.0,0.0,0.0
13651,Loyal Customer,Business travel,satisfied,Male,Business,39.0,2303.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,0.0,0.0
13652,Loyal Customer,Business travel,satisfied,Female,Business,55.0,643.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,72.0,59.0
13653,Loyal Customer,Business travel,satisfied,Female,Business,48.0,239.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,4.0
13654,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco Plus,14.0,337.0,1.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,0.0,0.0
13655,Loyal Customer,Business travel,satisfied,Female,Business,44.0,89.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0
13656,Loyal Customer,Business travel,satisfied,Male,Business,48.0,1609.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,0.0,10.0
13657,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco Plus,36.0,481.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,1.0,1.0,5.0,0.0,0.0
13658,disloyal Customer,Business travel,satisfied,Male,Eco,16.0,444.0,5.0,3.0,5.0,3.0,1.0,5.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0
13659,disloyal Customer,Business travel,satisfied,Female,Business,40.0,731.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,0.0,0.0
13660,Loyal Customer,Business travel,satisfied,Male,Eco Plus,24.0,1448.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,3.0,1.0,3.0,4.0,1.0,0.0
13661,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,28.0,604.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,135.0,157.0
13662,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,19.0,925.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,1.0,4.0,0.0
13663,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,49.0,259.0,3.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,12.0
13664,disloyal Customer,Business travel,satisfied,Female,Business,49.0,675.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,5.0,5.0,3.0,4.0,1.0,0.0,0.0
13665,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,25.0,447.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,4.0,0.0,0.0
13666,disloyal Customer,Business travel,neutral or dissatisfied,Female,Business,25.0,4243.0,1.0,4.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,0.0,1.0
13667,Loyal Customer,Business travel,neutral or dissatisfied,Male,Business,27.0,1050.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,0.0,3.0
13668,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,22.0,867.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0
13669,Loyal Customer,Business travel,neutral or dissatisfied,Male,Business,72.0,1124.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0,5.0,1.0,5.0,4.0,24.0,11.0
13670,Loyal Customer,Business travel,satisfied,Female,Business,52.0,318.0,0.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0
13671,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,39.0,628.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,0.0,0.0
13672,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,32.0,265.0,2.0,4.0,2.0,4.0,5.0,2.0,5.0,5.0,1.0,4.0,2.0,2.0,5.0,42.0,35.0
13673,Loyal Customer,Business travel,satisfied,Female,Eco,53.0,351.0,4.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,0.0,0.0
13674,Loyal Customer,Business travel,satisfied,Female,Business,33.0,546.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0
13675,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,54.0,1111.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,5.0,4.0,2.0,46.0,38.0
13676,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,36.0,73.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,18.0,14.0
13677,Loyal Customer,Business travel,satisfied,Female,Eco,49.0,308.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,0.0
13678,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,59.0,1007.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,5.0,3.0,3.0,5.0,1.0,5.0,8.0,8.0
13679,Loyal Customer,Business travel,satisfied,Male,Business,33.0,199.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,0.0,0.0
13680,disloyal Customer,Business travel,satisfied,Male,Eco,23.0,626.0,5.0,0.0,5.0,3.0,3.0,0.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,0.0,0.0
13681,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,18.0,1378.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,0.0,0.0
13682,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,66.0,1055.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0
13683,Loyal Customer,Business travel,satisfied,Female,Eco,41.0,373.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0,4.0,0.0,0.0
13684,Loyal Customer,Business travel,satisfied,Female,Business,60.0,3952.0,0.0,4.0,0.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0
13685,Loyal Customer,Business travel,neutral or dissatisfied,Male,Business,60.0,2202.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,16.0
13686,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,64.0,317.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0
13687,Loyal Customer,Business travel,satisfied,Male,Business,45.0,2409.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,1.0,5.0,4.0,0.0,0.0
13688,Loyal Customer,Business travel,satisfied,Female,Business,59.0,2411.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,20.0,16.0
13689,Loyal Customer,Business travel,satisfied,Female,Business,26.0,229.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0
13690,disloyal Customer,Business travel,satisfied,Female,Eco,23.0,622.0,0.0,2.0,0.0,4.0,5.0,0.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0,0.0,0.0
13691,disloyal Customer,Business travel,satisfied,Male,Business,38.0,255.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0
13692,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco Plus,47.0,705.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0
13693,Loyal Customer,Personal Travel,satisfied,Male,Eco,26.0,867.0,5.0,1.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,0.0,0.0
13694,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,43.0,604.0,2.0,1.0,2.0,4.0,5.0,2.0,5.0,5.0,2.0,4.0,3.0,4.0,5.0,12.0,10.0
13695,Loyal Customer,Business travel,satisfied,Female,Business,42.0,3871.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,5.0,5.0,6.0
13696,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,51.0,748.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,34.0,6.0
13697,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,40.0,604.0,1.0,4.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,0.0,0.0
13698,Loyal Customer,Business travel,satisfied,Female,Business,60.0,1893.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,82.0,69.0
13699,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,50.0,1325.0,4.0,5.0,1.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,0.0,0.0
13700,Loyal Customer,Business travel,satisfied,Female,Business,42.0,2704.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,149.0,134.0
13701,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco Plus,65.0,204.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0
13702,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco Plus,47.0,1201.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,0.0,0.0
13703,Loyal Customer,Business travel,satisfied,Male,Business,64.0,3641.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,3.0,2.0,5.0,1.0,5.0,92.0,90.0
13704,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,22.0,669.0,1.0,0.0,1.0,4.0,2.0,1.0,5.0,2.0,3.0,5.0,1.0,5.0,2.0,0.0,0.0
13705,Loyal Customer,Business travel,satisfied,Male,Eco,41.0,427.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,239.0,245.0
13706,Loyal Customer,Business travel,satisfied,Male,Business,27.0,2084.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,3.0,5.0,0.0,0.0
13707,Loyal Customer,Personal Travel,satisfied,Male,Eco,16.0,102.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,0.0
13708,Loyal Customer,Business travel,satisfied,Male,Business,44.0,3015.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0
13709,Loyal Customer,Business travel,satisfied,Female,Business,58.0,153.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0
13710,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,52.0,588.0,1.0,4.0,1.0,2.0,2.0,5.0,5.0,3.0,1.0,3.0,4.0,3.0,5.0,102.0,87.0
13711,Loyal Customer,Business travel,satisfied,Female,Eco Plus,31.0,1107.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,2.0,5.0,5.0,0.0,0.0
13712,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,28.0,2586.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,0.0,0.0
13713,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,64.0,534.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0
13714,Loyal Customer,Business travel,neutral or dissatisfied,Male,Eco,38.0,216.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,0.0,0.0
13715,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,55.0,102.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,0.0,0.0
13716,Loyal Customer,Business travel,satisfied,Female,Business,56.0,3957.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,72.0,86.0
13717,disloyal Customer,Business travel,satisfied,Male,Eco,23.0,782.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,1.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0
13718,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,54.0,1814.0,1.0,4.0,2.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,85.0,62.0
13719,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,37.0,204.0,4.0,5.0,4.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0
13720,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,67.0,594.0,1.0,5.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,5.0,2.0,3.0,2.0,42.0
13721,Loyal Customer,Business travel,satisfied,Male,Business,30.0,1946.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,0.0,0.0
13722,Loyal Customer,Business travel,satisfied,Male,Eco Plus,52.0,2402.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,3.0,5.0,1.0,0.0
13723,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,26.0,1034.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,5.0,3.0,1.0,0.0
13724,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,7.0,3945.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,0.0,0.0
13725,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,37.0,680.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0,27.0,10.0
13726,Loyal Customer,Business travel,satisfied,Male,Business,42.0,2902.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0
13727,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,25.0,406.0,3.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,5.0,3.0,0.0,5.0
13728,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,48.0,1149.0,3.0,5.0,3.0,2.0,2.0,4.0,5.0,1.0,3.0,1.0,5.0,1.0,3.0,16.0,9.0
13729,Loyal Customer,Business travel,neutral or dissatisfied,Male,Business,35.0,1504.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,0.0,0.0
13730,Loyal Customer,Business travel,satisfied,Male,Business,44.0,2497.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,0.0,0.0
13731,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,65.0,157.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,7.0
13732,Loyal Customer,Business travel,satisfied,Male,Business,57.0,1851.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0
13733,Loyal Customer,Business travel,satisfied,Female,Business,44.0,2181.0,4.0,4.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,43.0,23.0
13734,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,67.0,581.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,4.0,1.0,0.0,0.0
13735,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,60.0,760.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,61.0,56.0
13736,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,29.0,2106.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,6.0,0.0
13737,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,34.0,1162.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,7.0
13738,Loyal Customer,Business travel,satisfied,Male,Business,52.0,2992.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,0.0
13739,Loyal Customer,Business travel,satisfied,Female,Business,21.0,1095.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,9.0,0.0
13740,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,23.0,528.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,9.0,6.0
13741,Loyal Customer,Business travel,satisfied,Male,Business,62.0,130.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,0.0,0.0
13742,Loyal Customer,Business travel,satisfied,Female,Business,29.0,992.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,1.0
13743,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,69.0,946.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,5.0
13744,Loyal Customer,Business travel,satisfied,Female,Business,44.0,2812.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,30.0
13745,Loyal Customer,Business travel,neutral or dissatisfied,Male,Business,38.0,562.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,44.0,36.0
13746,Loyal Customer,Business travel,satisfied,Male,Business,51.0,917.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,0.0,0.0
13747,Loyal Customer,Business travel,neutral or dissatisfied,Female,Eco,55.0,1747.0,2.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,112.0,124.0
13748,Loyal Customer,Business travel,satisfied,Female,Eco,57.0,432.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0
13749,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,18.0,853.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0
13750,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,56.0,2378.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,44.0
13751,Loyal Customer,Business travel,satisfied,Male,Eco,33.0,196.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,5.0,4.0,4.0,2.0,4.0,5.0,6.0,0.0
13752,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,22.0,1009.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,0.0,0.0
13753,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,21.0,268.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0
13754,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco Plus,35.0,2381.0,3.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,5.0,1.0,5.0,0.0
13755,Loyal Customer,Personal Travel,satisfied,Female,Eco,58.0,519.0,5.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,5.0,4.0,1.0,4.0,1.0,3.0,0.0
13756,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,57.0,440.0,3.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0
13757,Loyal Customer,Business travel,satisfied,Male,Business,45.0,1875.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,7.0
13758,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,52.0,1310.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,39.0,28.0
13759,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,30.0,413.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0
13760,Loyal Customer,Business travel,satisfied,Male,Business,41.0,2626.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,51.0,42.0
13761,Loyal Customer,Business travel,satisfied,Male,Business,55.0,412.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,4.0,5.0,3.0,5.0,3.0,25.0,2.0
13762,Loyal Customer,Business travel,satisfied,Female,Business,45.0,325.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,13.0,9.0
13763,Loyal Customer,Business travel,satisfied,Male,Business,40.0,643.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,0.0,5.0
13764,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,77.0,3405.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,0.0,4.0
13765,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,43.0,944.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,5.0,3.0,1.0,0.0,0.0
